ENTRYSTART|reference:18a548275ba78ea2b39602bf252e6074|from_date:18710330|to_date:18710330|entrytype:class|source:BT 43/311/251375
ENTRYSTART|reference:7f17032a7e580616a7c3fb3f932bb434|from_date:18711129|to_date:18711129|entrytype:class|source:BT 43/413/258073
35|class|Aa{*}|Aa{4}|B-FLD
36|12|9{*}|9{2}|I-FLD
37|ii|a{*}|a{2}|I-FLD
38|:|:|:|I-FLD
39|damask|a{*}|a{6}|
40|.|.|.|
ENTRYSTART|reference:acf1cdfecfc438079ee160447b91cd6f|from_date:18711025|to_date:18711025|entrytype:class|source:BT 43/58/257136
28|class|Aa{*}|Aa{4}|B-FLD
29|2|9|9|I-FLD
30|:|:|:|I-FLD
31|wood|a{*}|a{4}|
ENTRYSTART|reference:08d9d19fb0e101f61bab93049ef709eb|from_date:18710902|to_date:18710902|entrytype:class|source:BT 43/62/255351
32|class|Aa{*}|Aa{4}|B-FLD
33|3|9|9|I-FLD
34|:|:|:|I-FLD
35|glass|a{*}|a{5}|
36|.|.|.|
ENTRYSTART|reference:04e7905384770001e2075a7695e9d63d|from_date:18710213|to_date:18710213|entrytype:class|source:BT 43/185/250368
33|class|Aa{*}|Aa{4}|B-FLD
34|8|9|9|I-FLD
35|:|:|:|I-FLD
36|other|a{*}|a{5}|
37|woven|a{*}|a{5}|
38|,|,|,|
39|etc|a{*}|a{3}|
40|shawls|a{*}|a{6}|
ENTRYSTART|reference:04e297193d716550414fbaf41118796f|from_date:18711213|to_date:18711213|entrytype:class|source:BT 43/154/258670
28|class|Aa{*}|Aa{4}|B-FLD
29|6|9|9|I-FLD
30|:|:|:|I-FLD
31|carpets|a{*}|a{7}|
32|and|a{*}|a{3}|
33|floor|a{*}|a{5}|
34|coverings|a{*}|a{9}|
35|.|.|.|
ENTRYSTART|reference:cc60627b58a696355edbe2d03ffb4a6d|from_date:18710525|to_date:18710525|entrytype:class|source:BT 43/69/252823
34|class|Aa{*}|Aa{4}|B-FLD
35|4|9|9|I-FLD
36|:|:|:|I-FLD
37|earthenware|a{*}|a{11}|
38|.|.|.|
ENTRYSTART|reference:67dec81a679271b3b977e4090ba38147|from_date:18710327|to_date:18710327|entrytype:class|source:BT 43/185/251256
27|class|Aa{*}|Aa{4}|B-FLD
28|8|9|9|I-FLD
29|:|:|:|I-FLD
30|other|a{*}|a{5}|
31|woven|a{*}|a{5}|
32|,|,|,|
33|etc|a{*}|a{3}|
34|shawls|a{*}|a{6}|
35|.|.|.|
ENTRYSTART|reference:67db1a9b13f1e0535eeab7ef8efc6106|from_date:18710505|to_date:18710505|entrytype:class|source:BT 43/30/252250
28|class|Aa{*}|Aa{4}|B-FLD
29|1|9|9|I-FLD
30|:|:|:|I-FLD
31|metal|a{*}|a{5}|
32|.|.|.|
ENTRYSTART|reference:a2d6a4f4cfceae862b39bff193b5b2b0|from_date:18710720|to_date:18710720|entrytype:class|source:BT 43/428/254094
32|class|Aa{*}|Aa{4}|B-FLD
33|13|9{*}|9{2}|I-FLD
34|:|:|:|I-FLD
35|lace|Aa{*}|Aa{3}|
36|or|a{*}|a{2}|
37|miscellanea|Aa{*}|Aa{10}|
38|;|;|;|
ENTRYSTART|reference:50623a373d51e1a980b660db5bb4c363|from_date:18711220|to_date:18711220|entrytype:class|source:BT 43/428/258901
42|class|Aa{*}|Aa{4}|B-FLD
43|13|9{*}|9{2}|I-FLD
44|:|:|:|I-FLD
45|lace|Aa{*}|Aa{3}|
